confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
3063	1	1	1	2	0.16903034859533395	-618.2008183605959	0.9999999999999999	35.22105493623844	C39H43NO17	[M + H]+	PYEORABUEAEFKO	InChI=1S/C39H43NO17/c1-19(41)51-18-38-30(54-21(3)43)26(44)25-28(53-20(2)42)39(38)37(6,50)29(27(45)31(38)55-32(46)22-11-8-7-9-12-22)56-34(48)35(4,49)15-14-24-23(13-10-16-40-24)33(47)52-17-36(25,5)57-39/h7-13,16,25,27-31,45,49-50H,14-15,17-18H2,1-6H3	null	CC(=O)OCC12C(C(C3C(C14C(C(C(=O)C2OC(=O)C)C(O4)(COC(=O)C5=C(CCC(C(=O)O3)(C)O)N=CC=C5)C)OC(=O)C)(C)O)O)OC(=O)C6=CC=CC=C6	0.200000003	21602035;101335368	COCONUT:(CNP0417475);KNApSAcK:(43388);Natural Products:(UNPD87859);PubChem:(21602035 101335368);SuperNatural:(SN00381479)	3178514	798.2584533691406	221.370678	3538_fibl_pilot_pos_sirius_3788	3788
3064	1	1	1	4	0.16901251311631915	-73.45756405115446	0.9547738693467337	34.25947420013571	C23H48NO6P	[M + H]+	CDONWGCJDDHTLP	InChI=1S/C23H48NO6P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-28-21-23(25)22-30-31(26,27)29-20-18-24/h9-10,23,25H,2-8,11-22,24H2,1H3,(H,26,27)	1-(9Z-octadecenyl)-sn-glycero-3-phosphoethanolamine	CCCCCCCCC=CCCCCCCCCOCC(COP(=O)(O)OCCN)O	2.9000001	42607468	PubChem:(42607468);CHEBI:(137157)	34	466.3297119140625	538.110144	1435_fibl_pilot_pos_sirius_1573	1573
3065	1	1	2	4	0.16899230625908632	-118.59524171403697	0.7442211055276381	65.9300711441017	C17H29NO11	[M - H2O + H]+	WOSYVGNDRYBQCQ	InChI=1S/C17H29NO11/c1-3-17(2,6-18)29-16-14(25)12(23)10(21)8(28-16)5-26-15-13(24)11(22)9(20)7(4-19)27-15/h7-16,19-25H,3-5H2,1-2H3	Neolinustatin	CCC(C)(C#N)OC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O	-3.29999995	119533;4479452;5320101	HMDB:(38482);additional;MeSH:(119533);Plantcyc:(CPD-14596);PubMed;COCONUT:(CNP0226348);KNApSAcK:(1450);Natural Products:(UNPD104282 UNPD97308);PubChem:(119533 4479452 5320101);CHEBI:(7506);PubChem class - bio and metabolites;KEGG:(C08336);Training Set;Biocyc:(CPD-14596)	19581310	406.1708679199219	132.69224400000002	2296_fibl_pilot_pos_sirius_2488	2488
3066	1	1	2	2	0.16894825406178773	-224.10910003157505	0.9999999999999999	24.48041034338997	C12H17N5O	[M + H]+	GQWWGRUJOCIUKI	InChI=1S/C12H17N5O/c1-16-9(4-2-6-15-12(13)14)8-17-7-3-5-10(17)11(16)18/h3,5,7-8H,2,4,6H2,1H3,(H4,13,14,15)	Peramine	CN1C(=CN2C=CC=C2C1=O)CCCN=C(N)N	-0.600000024	114748;91820525	COCONUT:(CNP0325462);KNApSAcK:(24793);Natural Products:(UNPD88157);PubChem:(114748 91820525);SuperNatural:(SN00353417);PubChem class - bio and metabolites;MeSH:(114748);PubMed;Biocyc:(CPD-17338)	19957846	248.1508026123047	152.967942	594_fibl_pilot_pos_sirius_649	649
3067	1	1	2	3	0.16874651995544818	-254.06052131712093	0.9015075376884423	8.570212607808486	C18H25NO10	[M - H2O + H]+	FFQZDUPSNPAFTE	InChI=1S/C18H25NO10/c1-9(21)19-14-12(22)7-18(17(25)26,29-16(14)15(24)13(23)8-20)28-11-5-3-4-10(6-11)27-2/h3-6,12-16,20,22-24H,7-8H2,1-2H3,(H,19,21)(H,25,26)	5-Ampna	CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OC2=CC=CC(=C2)OC)O	-1.10000002	189071;3548973;10136572;50989835;131864253	MeSH:(189071);PubChem:(189071 3548973 10136572 50989835 131864253);PubMed	70	398.14500427246094	154.885422	2824_fibl_pilot_pos_sirius_3038	3038
3068	1	1	1	2	0.16874270247685175	-356.89977931889615	0.9984924623115577	138.49709296437064	C33H47NO9	[M + H]+	WXQMJWAPTHUPHW	InChI=1S/C33H47NO9/c1-7-34-16-30(17-38-2)14-13-20(39-3)32-19-15-31(37)27(43-29(36)18-11-9-8-10-12-18)21(19)33(42-6,26(35)28(31)41-5)22(25(32)34)23(40-4)24(30)32/h8-12,19-28,35,37H,7,13-17H2,1-6H3	Neojiangyouaconitine	CCN1CC2(CCC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC)OC)OC)COC	1.20000005	196801;5320093;24893280;45114350;60155505;70690648;78358553;102146803;122361895	COCONUT:(CNP0060137 CNP0092720);PubChem:(196801 5320093 24893280 45114350 60155505 70690648 78358553 102146803 122361895);SuperNatural:(SN00167840);CHEBI:(132635);MeSH:(45114350 70690648 78358553);PubMed	3145830	602.3321533203125	465.14835	5276_fibl_pilot_pos_sirius_5560	5560
3069	1	1	2	2	0.16868478767374398	-114.88222406834839	0.9999999999999999	77.33695266569093	C13H25N5O5	[M - H2O + H]+	XQGIRPGAVLFKBJ	InChI=1S/C13H25N5O5/c1-7(15)11(20)18-9(6-10(16)19)12(21)17-8(13(22)23)4-2-3-5-14/h7-9H,2-6,14-15H2,1H3,(H2,16,19)(H,17,21)(H,18,20)(H,22,23)	6-amino-2-[[4-amino-2-(2-aminopropanoylamino)-4-oxobutanoyl]amino]hexanoic acid	CC(C(=O)NC(CC(=O)N)C(=O)NC(CCCCN)C(=O)O)N	-5.30000019	18218297	PubChem:(18218297);COCONUT	2097154	314.1809387207031	137.837412	1563_fibl_pilot_pos_sirius_1712	1712
3070	1	1	2	2	0.16862756533984322	-131.33600303772707	0.9999999999999999	50.42010144187247	C9H17NOS	[M - H2O + H]+	DEDOPGXGGQYYMW	InChI=1S/C9H17NOS/c1-2-12-9(11)10-7-5-3-4-6-8-10/h2-8H2,1H3	Sakkimol	CCSC(=O)N1CCCCCC1	2.44877505	16653	SuperNatural:(SN00213720);ZINC bio:(ZINC04098992);additional;HSDB:(2212-67-1);MeSH:(16653);PubMed;NORMAN:(NS00000706);COCONUT:(CNP0035361);PubChem:(16653);CHEBI:(6964);PubChem class - bio and metabolites;KEGG:(C11086);PubChem class - safety and toxic;Training Set	87843686	170.0999755859375	327.281382	2161_fibl_pilot_pos_sirius_2345	2345
3071	1	1	1	1	0.16857907114698661	-184.18226138897614	0.9999999999999999	25.010878370621015	C30H50NO7P	[M + Na]+	FTLVGMFFHDRYDI	InChI=1S/C30H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-30(33)38-29(27-32)28-37-39(34,35)36-26-25-31(2,3)4/h6-7,9-10,12-13,15-16,18-19,21-22,29,32H,5,8,11,14,17,20,23-28H2,1-4H3/p+1	LPC[0:0/22:6(omega-3)]	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	4.69999981	49785836;49785837;71768157;71768158;133688204;133688205;134730807;134730808	PubChem:(49785836 49785837 71768157 71768158 133688204 133688205 134730807 134730808);YMDB Mine;CHEBI:(76085)	34359738402	590.3211364746094	438.111114	9_fibl_pilot_pos_sirius_11	11
3072	1	1	1	1	0.16842390119561446	-132.06558835931423	0.9929648241206029	26.184286922034236	C14H14O8	[M + Na]+	MUMZGNKYLGOJDC	InChI=1S/C14H14O8/c1-7(15)20-11-5-10(14(18)19-4)6-12(21-8(2)16)13(11)22-9(3)17/h5-6H,1-4H3	3,4,5-Triacetoxy-benzoic acid methyl ester	CC(=O)OC1=CC(=CC(=C1OC(=O)C)OC(=O)C)C(=O)OC	1.0	10924932	COCONUT:(CNP0423273);Natural Products:(UNPD122273);PubChem:(10924932);PubMed;ZINC bio:(ZINC02573523)	2138178	333.05792236328125	174.364782	3236_fibl_pilot_pos_sirius_3474	3474
3073	1	1	1	2	0.16837569974786412	-401.57014161007083	0.9999999999999999	66.11908325679957	C30H49N5O9	[M + H]+	LULIXHIPHYSHRU	InChI=1S/C30H49N5O9/c1-2-3-4-11-14-23(44-27-18-17-22(33-34-31)19-25(27)35(42)43)15-12-9-7-5-6-8-10-13-16-28(39)32-24(20-36)29(40)30(41)26(38)21-37/h17-20,23-24,26,29-30,37-38,40-41H,2-16,21H2,1H3,(H,32,39)	12-(4-Azido-2-nitrophenoxy)stearoylglucosamine	CCCCCCC(CCCCCCCCCCC(=O)NC(C=O)C(C(C(CO)O)O)O)OC1=C(C=C(C=C1)N=[N+]=[N-])[N+](=O)[O-]	6.19999981	196448;53463789	MeSH:(196448);PubChem:(196448 53463789);PubMed	70	624.3594360351562	250.822302	1555_fibl_pilot_pos_sirius_1704	1704
3074	1	1	2	2	0.16832101139408362	-5.6659707481836845	0.9999999999999999	9.055161573656612	C41H81N2O6P	[M + H]+	NBEADXWAAWCCDG	InChI=1S/C41H81N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,32,34,39-40,44H,6-19,22-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/p+1	C18:1 Sphingomyelin	CCCCCCCCCCCCCC=CC(C(COP(=O)(O)OCC[N+](C)(C)C)NC(=O)CCCCCCCC=CCCCCCCCC)O	12.5	194778;194779;4153320;6379894;6443882;6540741;6913645;53441002;71308768;71308769;92044007;134751624	COCONUT:(CNP0346971);HMDB:(12101);PubChem:(194778 194779 4153320 6379894 6443882 6540741 6913645 53441002 71308768 71308769 92044007 134751624);CHEBI:(84487);additional;PubChem class - bio and metabolites;MeSH:(194778 6443882 53441002);Training Set;PubMed	19415150	729.5906982421875	595.582542	2665_fibl_pilot_pos_sirius_2873	2873
3075	1	3	1	5	0.16826844300567495	-316.1656905511295	0.45879396984924625	24.092213840604675	C25H49N3O3	[M - H2O + H]+	QIVRABJQTNPYAI	InChI=1S/C25H49N3O3/c1-4-7-10-11-12-13-14-15-16-17-24(30)28-22(25(31)27-21-9-6-3)18-19-23(29)26-20-8-5-2/h22H,4-21H2,1-3H3,(H,26,29)(H,27,31)(H,28,30)	Dibutyl lauroyl glutamide	CCCCCCCCCCCC(=O)NC(CCC(=O)NCCCC)C(=O)NCCCC	6.19999981	113401;13628542	NORMAN:(NS00013567);MeSH:(113401);PubChem:(113401 13628542);PubMed	262214	422.3741760253906	254.641662	38_fibl_pilot_pos_sirius_41	41
3076	1	1	2	3	0.16815008846161444	-78.20991386765651	0.685929648241206	19.351164489475355	C15H10O8	[M - H2O + H]+	GCWMEFUMPZHUFF	InChI=1S/C15H10O8/c16-5-1-10(20)12-11(2-5)23-15(14(22)13(12)21)6-3-8(18)9(19)4-7(6)17/h1-4,16-20,22H	5''-Hydroxymorin	C1=C(C=C2C(=C1O)C(=O)C(=C(O2)C3=CC(=C(C=C3O)O)O)O)O	0.94418788	16113029	COCONUT:(CNP0210863);HMDB:(126562);KNApSAcK:(4748);Natural Products:(UNPD102468);PubChem:(16113029);SuperNatural:(SN00317992);YMDB Mine;PubChem class - bio and metabolites;KEGG Mine	42969628698	301.0338439941406	203.655456	2596_fibl_pilot_pos_sirius_2802	2802
3077	1	1	2	2	0.16814793676325548	-760.3626694270869	0.9959798994974876	47.13426763625722	C35H42N4O12	[M - H2O + H]+	KLESRDLIKFNTSY	InChI=1S/C35H42N4O12/c1-17(9-11-37-2)20(13-18-10-12-38-15-18)16-39-33(47)35(48)30(43)27(42)29(32(45)46)51-34(35)49-22-7-8-23-24(14-22)50-28(31(36)44)25(26(23)41)19-3-5-21(40)6-4-19/h3-8,10,12,14-15,17,20,27,29-30,33-34,37-40,42-43,47-48H,9,11,13,16H2,1-2H3,(H2,36,44)(H,45,46)/p+1	null	CC(CCNC)C(CC1=CNC=C1)CNC(C2(C(C(C(OC2OC3=CC4=C(C=C3)C(=O)C(=C(O4)C(=O)[NH3+])C5=CC=C(C=C5)O)C(=O)O)O)O)O)O	0.0	""	COCONUT:(CNP0113643)	2097152	693.2769165039062	212.17047	3544_fibl_pilot_pos_sirius_3795	3795
3078	1	1	2	2	0.168111391170131	-70.35112669907248	0.9979899497487438	19.47806295392175	C28H54NO8P	[M + H]+	QURKFCWONGPCNW	InChI=1S/C28H54NO8P/c1-3-5-7-9-10-11-12-13-14-15-16-17-19-20-27(30)34-24-26(25-36-38(32,33)35-23-22-29)37-28(31)21-18-8-6-4-2/h11-12,26H,3-10,13-25,29H2,1-2H3,(H,32,33)	null	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCC	4.5	134823939	PubChem:(134823939);PubChem class - bio and metabolites	16777218	564.3684997558594	563.730114	4630_fibl_pilot_pos_sirius_4904	4904
3079	1	1	2	2	0.16807764340159834	-37.02169524773685	0.9999999999999999	42.308080123390354	C19H19NO4	[M + H]+	CIEGYDLRUMZWQS	InChI=1S/C19H19NO4/c1-22-17-5-11-2-3-20-9-13-7-19-18(23-10-24-19)6-12(13)4-15(20)14(11)8-16(17)21/h5-8,15,21H,2-4,9-10H2,1H3	null	COC1=C(C=C2C3CC4=CC5=C(C=C4CN3CCC2=C1)OCO5)O	2.79999995	21723569;71109897	COCONUT:(CNP0390964);Natural Products:(UNPD13847);PubChem:(21723569 71109897);SuperNatural:(SN00231729);PubMed	3178562	326.1387023925781	184.543908	2613_fibl_pilot_pos_sirius_2820	2820
3080	1	2	2	4	0.16798191330335052	-296.5134964542894	0.04020100502512563	38.48957423592706	C21H22N6O6	[M - H2O + H]+	MJHZEXKOLNBMAE	InChI=1S/C21H22N6O6/c22-21-26-17-16(19(31)27-21)24-13(10-23-17)3-1-2-11-4-6-12(7-5-11)18(30)25-14(20(32)33)8-9-15(28)29/h4-7,10,14H,1-3,8-9H2,(H,25,30)(H,28,29)(H,32,33)(H3,22,23,26,27,31)	11-Deazahomofolic acid	C1=CC(=CC=C1CCCC2=CN=C3C(=N2)C(=O)NC(=N3)N)C(=O)NC(CCC(=O)O)C(=O)O	0.0	135625323;136056601	MeSH:(135625323);PubChem:(135625323 136056601);PubMed	70	437.1556396484375	149.42230800000002	1906_fibl_pilot_pos_sirius_2077	2077
3081	1	1	2	2	0.16797168403653753	-215.90310046663737	0.9999999999999999	64.25550397216814	C12H20N2O4	[M - H2O + H]+	KCHBZKXCYRHBDY	InChI=1S/C12H20N2O4/c13-3-1-5-15-7-9-17-11-12-18-10-8-16-6-2-4-14/h1-2,5-12H2	4,7,10,13-Tetraoxahexadecanedinitrile	C(COCCOCCOCCOCCC#N)C#N	-1.0	93786	PubChem:(93786);NORMAN:(NS00033778)	262146	239.13892364501953	158.26919400000003	1033_fibl_pilot_pos_sirius_1134	1134
3082	1	2	1	3	0.16796799998800221	-24.77167450803298	0.16080402010050251	23.912365176257524	C25H24O12	[M + Na]+	UFCLZKMFXSILNL	InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(31)36-20-12-25(35,24(33)34)11-19(30)23(20)37-22(32)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-30,35H,11-12H2,(H,33,34)	Isochlorogenic acid C	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O	1.5	153946;460890;3802778;5927076;5281780;5316648;6325421;5459216;6474309;6711966;9892741;10207978;13887344;13887345;13887346;10324242;44306621;60099140;58645079;68103159;89953036;91615458;102170141;118710978;123727332;124157618;129316855;129361406;131708171;134769983;138538320;138538473;137704517	HMDB:(30705 30707);SuperNatural:(SN00020489 SN00363407 SN00159344 SN00308743 SN00253585 SN00390878 SN00379963 SN00160949 SN00006991 SN00291687 SN00241272 SN00290471 SN00300059);ZINC bio:(ZINC04098735 ZINC13556374);additional;MeSH:(153946 3802778 5281780 5927076 6325421 6474309 13887346 129316855);PubMed;COCONUT:(CNP0063832 CNP0242282);KNApSAcK:(29480);Natural Products:(UNPD12489 UNPD64095 UNPD28667 UNPD82523 UNPD158840 UNPD224711 UNPD219670 UNPD111087 UNPD13564 UNPD37789 UNPD73830 UNPD124411 UNPD226773 UNPD230484);PubChem:(153946 460890 3802778 5927076 5281780 5316648 6325421 5459216 6474309 6711966 9892741 10207978 13887344 13887345 13887346 10324242 44306621 60099140 58645079 68103159 89953036 91615458 102170141 118710978 123727332 124157618 129316855 129361406 131708171 134769983 138538320 138538473 137704517);CHEBI:(5995 141136);PubChem class - bio and metabolites;KEGG:(C10468);Training Set	20504958	539.1170654296875	200.906256	1969_fibl_pilot_pos_sirius_2147	2147
3083	1	1	1	4	0.16780123826047383	-250.489911410576	0.10603015075376886	21.206005373180062	C21H32O16	[M + Na]+	FHLMLGHLRLFHDS	InChI=1S/C21H32O16/c22-3-6-8(25)10(27)12(29)17(33-6)35-19-14-20(1-2-32-19,15(31)16-21(14,5-24)36-16)37-18-13(30)11(28)9(26)7(4-23)34-18/h1-2,6-19,22-31H,3-5H2	null	C1=COC(C2C1(C(C3C2(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O	-5.9000001	101929007	PubChem:(101929007);KNApSAcK:(10479)	18	563.1560668945312	212.375436	2272_fibl_pilot_pos_sirius_2463	2463
3084	1	6	1	9	0.16775405801353663	-214.56319067398218	0.021105527638190954	14.512528661704362	C22H30O7	[M + K]+	HTUPNZUADSZJNJ	InChI=1S/C22H30O7/c1-9-6-14(24)20(27)22(5)12(9)7-15-21(4)13(8-16(25)29-15)10(2)17(26)18(19(21)22)28-11(3)23/h9-10,12-15,18-19,24H,6-8H2,1-5H3	11-Acetylamarolide	CC1CC(C(=O)C2(C1CC3C4(C2C(C(=O)C(C4CC(=O)O3)C)OC(=O)C)C)C)O	1.89999998	460540;44375094	COCONUT:(CNP0333256);Natural Products:(UNPD98933);PubChem:(460540 44375094);SuperNatural:(SN00379196);PubMed	3178562	445.16168212890625	155.354262	327_fibl_pilot_pos_sirius_361	361
3085	1	1	2	2	0.1677521092857488	-40.75590716639394	0.9999999999999999	42.00828763698609	C28H32O16	[M + H]+	AQQFWSYLUDMDBP	InChI=1S/C28H32O16/c1-40-14-4-9(2-3-10(14)31)13-5-11(32)18-15(41-13)6-12(33)19(22(18)36)26-27(24(38)21(35)16(7-29)42-26)44-28-25(39)23(37)20(34)17(8-30)43-28/h2-6,16-17,20-21,23-31,33-39H,7-8H2,1H3	Isoscoparin 2''''-O-glucoside	COC1=C(C=CC(=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O	-1.39999998	44258163;72193659;74977689	COCONUT:(CNP0213778);HMDB:(37422);KNApSAcK:(6272);Natural Products:(UNPD123089 UNPD159098);PubChem:(44258163 72193659 74977689);SuperNatural:(SN00335647 SN00322574);CHEBI:(75518);PubChem class - bio and metabolites;Training Set	19972154	625.1763916015625	146.824434	4049_fibl_pilot_pos_sirius_4316	4316
3086	1	1	1	4	0.16774295262681996	-281.45842290907717	0.9592964824120604	41.08916035993233	C15H17NO10	[M + H]+	YLHIHVLXUROIAA	InChI=1S/C15H17NO10/c17-8(18)5-16-13(22)6-3-1-2-4-7(6)25-15-11(21)9(19)10(20)12(26-15)14(23)24/h1-4,9-12,15,19-21H,5H2,(H,16,22)(H,17,18)(H,23,24)	Glucuronyl-salicylurate	C1=CC=C(C(=C1)C(=O)NCC(=O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O	-1.10000002	133186;50989993	MeSH:(133186);PubChem:(133186 50989993);PubMed	70	372.0928649902344	175.172226	4058_fibl_pilot_pos_sirius_4325	4325
3087	1	1	1	2	0.16771484484035207	-426.5741039476283	0.9999999999999999	86.59862388680598	C23H31NO12	[M + H]+	STCSTCYFNDYMLS	InChI=1S/C23H31NO12/c1-8(22(32)24-13-14(27)16(29)21-20(15(13)28)33-7-34-21)5-10-3-4-12(11(26)6-10)35-23-18(31)17(30)19(36-23)9(2)25/h3-6,9,13-21,23,25-31H,7H2,1-2H3,(H,24,32)	5''-Dihydrohygromycin A	CC(C1C(C(C(O1)OC2=C(C=C(C=C2)C=C(C)C(=O)NC3C(C(C4C(C3O)OCO4)O)O)O)O)O)O	-1.79999995	20700967;44331810;44366737;53325919	COCONUT:(CNP0199429);PubChem:(20700967 44331810 44366737 53325919);PubMed;CHEBI:(69415);KEGG Mine	8592031842	514.192138671875	249.39671399999997	1758_fibl_pilot_pos_sirius_1918	1918
3088	1	1	2	2	0.16760418449629194	-216.2565818345475	0.9999999999999999	105.60594001157092	C16H23N5O6	[M - H2O + H]+	VYRAJOITMBSQSE	InChI=1S/C16H23N5O6/c1-8(4-22)2-3-17-14-10-15(19-6-18-14)21(7-20-10)16-13(26)12(25)11(24)9(5-23)27-16/h2,6-7,9,11-13,16,22-26H,3-5H2,1H3,(H,17,18,19)	trans-Zeatin glucoside	CC(=CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(C(O3)CO)O)O)O)CO	-1.53666103	9842892;25243916;25244554;57369721;53399083;53481386;101921807;131753125	HMDB:(12202 41369);SuperNatural:(SN00259941);ZINC bio:(ZINC12956064);additional;Plantcyc:(CPD-4613 CPD-4619);PubMed;COCONUT:(CNP0191331);Natural Products:(UNPD141848);PubChem:(9842892 25243916 25244554 57369721 53399083 53481386 101921807 131753125);CHEBI:(133210 72607 72609 133208);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-4613 CPD-4619)	20637802	364.1603240966797	111.13332600000001	1392_fibl_pilot_pos_sirius_1527	1527
3089	1	2	1	2	0.16750741926941767	-668.4404120848183	0.0577889447236181	75.03868622352925	C42H52N6O9	[M + K]+	GPZBNXRFJRXZNC	InChI=1S/C42H52N6O9/c1-9-31-41(53)46(4)32(20-26-10-15-29(55-7)16-11-26)39(51)44-25(3)40(52)48(6)34-21-27-12-17-30(18-13-27)57-36-23-28(14-19-35(36)56-8)22-33(47(5)42(34)54)38(50)43-24(2)37(49)45-31/h10-19,23-25,31-34H,9,20-22H2,1-8H3,(H,43,50)(H,44,51)(H,45,49)	null	CCC1C(=O)N(C(C(=O)NC(C(=O)N(C2CC3=CC=C(C=C3)OC4=C(C=CC(=C4)CC(C(=O)NC(C(=O)N1)C)N(C2=O)C)OC)C)C)CC5=CC=C(C=C5)OC)C	3.9000001	24829366	COCONUT:(CNP0134007);Natural Products:(UNPD19993);PubChem:(24829366);SuperNatural:(SN00178102)	3178498	823.3395385742188	249.86304	3760_fibl_pilot_pos_sirius_4016	4016
3090	1	1	1	2	0.16749983997205253	-119.54351279065409	0.9999999999999999	44.586476729627904	C16H35NO3	[M + H]+	OCHZTELGZBWSJD	InChI=1S/C16H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-15(19)16(20)14(17)13-18/h14-16,18-20H,2-13,17H2,1H3	hexadecaphytosphingosine	CCCCCCCCCCCCC(C(C(CO)N)O)O	3.5999999	11673695;11312307;72551566	COCONUT:(CNP0278039);Natural Products:(UNPD25933 UNPD48501 UNPD49310 UNPD30224);PubChem:(11673695 11312307 72551566);SuperNatural:(SN00274280 SN00399066 SN00334399 SN00278375);CHEBI:(76699 76698);YMDB:(1098);KEGG Mine	8593178658	290.26898193359375	348.84711599999997	2746_fibl_pilot_pos_sirius_2957	2957
3091	1	1	2	2	0.16733562313172365	-100.33137577292354	0.9999999999999999	46.1035431947502	C8H7NO4	[M + H]+	MRCKRGSNLOHYRA	InChI=1S/C8H7NO4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3	Nitrophenyl Acetate	CC(=O)OC1=CC=CC=C1[N+](=O)[O-]	1.70299685	11890	NORMAN:(NS00022491);PubChem class - safety and toxic;PubChem:(11890);PubMed;ZINC bio:(ZINC00486583)	67379266	182.0448455810547	106.128702	2286_fibl_pilot_pos_sirius_2478	2478
3092	1	5	1	2	0.1673118591836924	-82.93414448446123	0.013065326633165831	4.321336940593345	C5H12ClOPS2	[M + H]+	GOKBBGQRNIGSLG	InChI=1S/C5H12ClOPS2/c1-3-9-8(7,5-6)10-4-2/h3-5H2,1-2H3	Chemagro 5461	CCSP(=O)(CCl)SCC	1.70000005	118698	PubChem:(118698);PubChem class - safety and toxic	67108866	218.98370361328125	30.667177800000005	2915_fibl_pilot_pos_sirius_3133	3133
3093	1	1	1	1	0.1672855338252769	-72.06546409705449	0.9999999999999999	3032.515975091223	C27H54NO7P	[M + H]+	FZTHXYOLVRRAMJ	InChI=1S/C27H54NO7P/c1-6-8-9-10-11-12-13-14-15-16-17-18-19-20-22-32-24-26(35-27(29)7-2)25-34-36(30,31)33-23-21-28(3,4)5/h7,26H,2,6,8-25H2,1,3-5H3/p+1	Acrylyl-paf	CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C=C	7.19999981	195806;195807;5313908;10840062;71317578;71317579	MeSH:(195806);PubChem:(195806 195807 5313908 10840062 71317578 71317579);PubMed;Lipid:(PC(19:1))	4294967366	536.3714599609375	494.26503	1950_fibl_pilot_pos_sirius_2125	2125
3094	1	1	2	2	0.1671889908907688	-60.221131922973335	0.9999999999999999	61.84056014559812	C13H20O	[M - H2O + H]+	UZFLPKAIBPNNCA	InChI=1S/C13H20O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h6-8,12H,5,9H2,1-4H3	a-ionone	CC1=CCCC(C1C=CC(=O)C)(C)C	3.0	24680;1550719;1550720;90389;638013;1268118;5282108;6437004;5498521	HMDB:(35753 59883);PubChem class - food;SuperNatural:(SN00075404 SN00093023);ZINC bio:(ZINC05842678 ZINC18189423);additional;HSDB:(127-41-3);MeSH:(5282108);PubMed;NORMAN:(NS00012649);COCONUT:(CNP0281790);KNApSAcK:(50769);Natural Products:(UNPD190644 UNPD49403);PubChem:(24680 1550719 1550720 90389 638013 1268118 5282108 6437004 5498521);CHEBI:(32319);PubChem class - bio and metabolites;KEGG:(C12286);PubChem class - safety and toxic;Training Set	222094206	175.14840698242188	144.719478	764_fibl_pilot_pos_sirius_835	835
3095	1	1	2	2	0.16701962164367565	-183.95784444593767	0.9989949748743717	115.99674520745057	C32H48O7	[M - H2O + H]+	HISKSQNGCRXRPV	InChI=1S/C32H48O7/c1-7-8-9-10-11-12-13-14-26(34)38-19-23-16-24-27-29(5,6)31(27,39-22(4)33)17-21(3)32(24,37)25-15-20(2)28(35)30(25,36)18-23/h15-16,21,24-25,27,36-37H,7-14,17-19H2,1-6H3	null	CCCCCCCCCC(=O)OCC1=CC2C3C(C3(CC(C2(C4C=C(C(=O)C4(C1)O)C)O)C)OC(=O)C)(C)C	5.4000001	24813122	COCONUT:(CNP0279311);Natural Products:(UNPD1497);PubChem:(24813122);SuperNatural:(SN00299251);PubMed	3178562	527.3370971679688	549.33564	1424_fibl_pilot_pos_sirius_1562	1562
