feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
3689	3.0|3.0|3.0|3.0|3.0|3.0	0.0|0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q104400053|http://www.wikidata.org/entity/Q105329216|http://www.wikidata.org/entity/Q105132849|http://www.wikidata.org/entity/Q105367928|http://www.wikidata.org/entity/Q105157088|http://www.wikidata.org/entity/Q105377663	LWOZDCFSMDBOSA-AQEIEYEASA-N|XJUFXNXZZRHROZ-SSHUMNHMSA-N|JPJJVAXMKUXVAG-NUNXZZDCSA-N|YXNSRUQZUQFDQO-HZTOAZILSA-N|LTPWXJPRGRSAIO-IUBWNAFWSA-N|ZIYAVSIQJMDPSW-IWFYUHSVSA-N	InChI=1S/C15H20O5/c1-7-3-4-10-13(20-14(18)15(10,19)6-16)12-8(2)11(17)5-9(7)12/h9-13,16-17,19H,1-6H2/t9-,10+,11-,12-,13-,15-/m0/s1|InChI=1S/C15H20O5/c1-7-3-4-10-13(20-14(18)15(10,19)6-16)12-8(2)11(17)5-9(7)12/h8-10,12-13,16,19H,1,3-6H2,2H3/t8-,9+,10-,12+,13+,15+/m1/s1|InChI=1S/C15H20O5/c1-8-6-11-10(9(2)13(16)19-11)7-12-14(3,17)4-5-15(8,12)20-18/h10-12,17-18H,1-2,4-7H2,3H3/t10-,11+,12+,14-,15+/m1/s1|InChI=1S/C15H20O5/c1-7-3-4-9-8(2)14(18)20-13(9)12-10(7)5-11(17)15(12,19)6-16/h8-10,12-13,16,19H,1,3-6H2,2H3/t8-,9-,10-,12-,13-,15+/m0/s1|InChI=1S/C15H20O5/c1-8-9-6-11-10(4-5-14(11,2)17)15(3,20-18)7-12(9)19-13(8)16/h4,9,11-12,17-18H,1,5-7H2,2-3H3/t9-,11+,12-,14-,15+/m1/s1|InChI=1S/C15H20O5/c1-5-8-4-9(16)6(2)10(8)14-11(13(18)12(5)17)7(3)15(19)20-14/h6-8,10-14,17-18H,1,4H2,2-3H3/t6-,7+,8+,10+,11-,12+,13-,14-/m1/s1	C=C1[C@@H]2[C@H]3OC(=O)[C@](O)(CO)[C@@H]3CCC(=C)[C@@H]2C[C@@H]1O|C=C1CC[C@@H]2[C@H](OC(=O)[C@]2(O)CO)[C@H]2[C@H](C)C(=O)C[C@@H]12|C=C1C(=O)O[C@H]2CC(=C)[C@@]3(OO)CC[C@@](C)(O)[C@@H]3C[C@H]12|C=C1CC[C@@H]2[C@H](OC(=O)[C@H]2C)[C@@H]2[C@H]1CC(=O)[C@]2(O)CO|C=C1C(=O)O[C@@H]2C[C@](C)(OO)C3=CC[C@@](C)(O)[C@H]3C[C@H]12|C=C1[C@H](O)[C@H](O)[C@@H]2[C@H](OC(=O)[C@H]2C)[C@H]2[C@H](C)C(=O)C[C@@H]12	C15H20O5|C15H20O5|C15H20O5|C15H20O5|C15H20O5|C15H20O5	pos_1_1proton|pos_1_1proton|pos_1_1proton|pos_1_1proton|pos_1_1proton|pos_1_1proton	280.13107374|280.13107374|280.13107374|280.13107374|280.13107374|280.13107374	Solstitialin|4beta,15-Dihydro-3-dehydrosolstitialin A|(3aR)-5alpha-Hydroxy-7abeta-(hydroperoxy)-3,8-bismethylene-5-methyl-3aalpha,4,4aalpha,5,6,7,7a,8,9,9abeta-decahydroazuleno[6,5-b]furan-2(3H)-one|(3S,3abeta,6abeta,9abeta,9balpha)-3beta-Methyl-6-methylene-9beta-hydroxy-9-(hydroxymethyl)octahydroazuleno[4,5-b]furan-2,8(3H,4H)-dione|(3aR,5S,8R,8aS,9aR)-5-hydroperoxy-8-hydroxy-5,8-dimethyl-1-methylidene-3a,4,7,8a,9,9a-hexahydroazuleno[6,5-b]furan-2-one|(3S,3aR,4R,5S,6aR,9S,9aR,9bR)-4,5-dihydroxy-3,9-dimethyl-6-methylidene-3a,4,5,6a,7,9,9a,9b-octahydro-3H-azuleno[4,5-b]furan-2,8-dione	LWOZDCFSMDBOSA|XJUFXNXZZRHROZ|JPJJVAXMKUXVAG|YXNSRUQZUQFDQO|LTPWXJPRGRSAIO|ZIYAVSIQJMDPSW	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids	Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids	Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q2068262|http://www.wikidata.org/entity/Q15563251|http://www.wikidata.org/entity/Q42689691|http://www.wikidata.org/entity/Q15569531|http://www.wikidata.org/entity/Q42689691|http://www.wikidata.org/entity/Q32856915	Centaurea solstitialis|Centaurea behen|Klasea latifolia|Centaurea musimomum|Klasea latifolia|Volutaria tubuliflora	852752.0|193978.0|657106.0|7613252.0|657106.0|3894371.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']	['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']	['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']	['Centaurea']|['Centaurea']|['Klasea']|['Centaurea']|['Klasea']|['Volutaria']	['Centaurea solstitialis']|['Centaurea behen']|['Klasea latifolia']|['Centaurea musimomum']|['Klasea latifolia']|['Volutaria tubuliflora']	nan|nan|nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']	['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']	['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']	nan|nan|nan|nan|nan|nan	nan|nan|nan|nan|nan|nan	7|7|7|7|7|7	3|3|3|3|3|3	8.5|8.5|8.5|8.5|8.5|8.5	1|1|1|1|1|1	117	Terpenoids	1.0	Sesquiterpenoids	1.0	Guaiane sesquiterpenoids	1.0
369	10.0	0.29275185	ISDB	http://www.wikidata.org/entity/Q105178405	NFDXIIWZWRCGCU-UQRHXPJDSA-N	InChI=1S/C33H54O5/c1-21(2)24-13-19-32(8)28(30(24,6)17-16-29(35)37-10)12-11-25-26(14-18-31(25,32)7)33(9,36)20-15-27(22(3)4)38-23(5)34/h24-28,36H,1,3,11-20H2,2,4-10H3/t24-,25+,26-,27-,28-,30-,31+,32+,33-/m0/s1	C=C(C)[C@H](CC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@H]1[C@@](C)(CCC(=O)OC)[C@H](C(=C)C)CC[C@]12C)OC(C)=O	C33H54O5	nan	530.397124828	methyl 3-[(3S,3aR,5aS,6S,7S,9aR,9bR)-3-[(2S,5S)-5-acetyloxy-2-hydroxy-6-methylhept-6-en-2-yl]-6,9a,9b-trimethyl-7-prop-1-en-2-yl-1,2,3,3a,4,5,5a,7,8,9-decahydrocyclopenta[a]naphthalen-6-yl]propanoate	NFDXIIWZWRCGCU	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	http://www.wikidata.org/entity/Q1196169	Alnus japonica	639105.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fagales']	['Betulaceae']	['Unknown']	['Alnus']	['Alnus japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	6.171007394790649	1	657	Terpenoids	0.5	Triterpenoids	0.5	Triacylglycerols	0.5
3690	1.0	0.7275544	ISDB	http://www.wikidata.org/entity/Q76727217	CKPBBEOJHAPPBT-HXUWFJFHSA-N	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)29-20(18-23)19-28-30(25,26)27-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1	CCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN	C21H44NO7P	nan	453.285539378	2-azaniumylethyl (2R)-2-(hexadecanoyloxy)-3-hydroxypropyl phosphate	CKPBBEOJHAPPBT	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	4.410217523574829	1	442	Fatty acids	0.5714285714285714	Glycerophospholipids	0.5714285714285714	Glycerophosphoethanolamines	0.5714285714285714
3694	1.0	0.5104569	ISDB	http://www.wikidata.org/entity/Q27144179	LFUDDCMNKWEORN-ZXEGGCGDSA-N	InChI=1S/C24H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h10-11,23,26H,5-9,12-22H2,1-4H3/b11-10-/t23-/m1/s1	CCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C24H48NO7P	nan	493.3168395059999	1-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine	LFUDDCMNKWEORN	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	3.54182767868042	1	522	Fatty acids	0.6666666666666666	Glycerophospholipids	0.6666666666666666	Glycerophosphocholines	0.6666666666666666
3696	29.0	0.22804284	ISDB	http://www.wikidata.org/entity/Q105187504	NYGZYUAVZPIKBZ-ZBEGNZNMSA-N	InChI=1S/C16H14O5/c1-19-15-5-10-11-7-20-13-4-8(17)2-3-9(13)16(11)21-14(10)6-12(15)18/h2-6,11,16-18H,7H2,1H3/t11-,16-/m0/s1	COc1cc2c(cc1O)O[C@H]1c3ccc(O)cc3OC[C@@H]21	C16H14O5	nan	286.084123548	(6aR,11aR)-8-methoxy-6a,11a-dihydro-6H-[1]benzofuro[3,2-c]chromene-3,9-diol	NYGZYUAVZPIKBZ	Shikimates and Phenylpropanoids	Isoflavonoids	Pterocarpan	http://www.wikidata.org/entity/Q14121416	Megaselia flavescens	4346252.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Phoridae']	['Megaseliini']	['Megaselia']	['Megaselia flavescens']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	3	6.412171363830566	1	290	Shikimates and Phenylpropanoids	1.0	Isoflavonoids	1.0	Pterocarpan	1.0
3700	15.0	0.0	MS1_match	http://www.wikidata.org/entity/Q5276417	IMKHDCBNRDRUEB-LLVKDONJSA-N	InChI=1S/C11H16O2/c1-10(2)5-4-6-11(3)8(10)7-9(12)13-11/h7H,4-6H2,1-3H3/t11-/m1/s1	CC1(C)CCC[C@@]2(C)OC(=O)C=C12	C11H16O2	pos_1_1proton1methanol	180.115029752	Actinidiolide, dihydro-	IMKHDCBNRDRUEB	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	http://www.wikidata.org/entity/Q161098	Triticum aestivum	31926.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Triticeae']	['Triticum']	['Triticum aestivum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Triticeae']	['Triticum']	['Triticum aestivum']	9	3	10.5	1	931	Terpenoids	1.0	Apocarotenoids	1.0	Apocarotenoids (β-)	1.0
3702	5.0	0.65935117	ISDB	http://www.wikidata.org/entity/Q105281612	UYLGYRGJFUJKFM-PXNLJIHASA-N	InChI=1S/C21H30O2/c1-14-6-9-18-19(2,3)10-5-11-21(18)20(14,4)13-15-12-16(22)7-8-17(15)23-21/h7-8,12,14,18,22H,5-6,9-11,13H2,1-4H3/t14-,18-,20+,21-/m0/s1	C[C@H]1CC[C@H]2C(C)(C)CCC[C@]23Oc2ccc(O)cc2C[C@]13C	C21H30O2	nan	314.22458019999993	Benzo[d]xanthen-10-ol, 1,2,3,4,4a,5,6,7,7a,8-decahydro-4,4,7,7a-tetramethyl-, (7S,7aR,13aS)-	UYLGYRGJFUJKFM	Terpenoids	Sesquiterpenoids	Drimane sesquiterpenoids	http://www.wikidata.org/entity/Q3516463	Smenospongia aurea	486000.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Dictyoceratida']	['Thorectidae']	['Unknown']	['Smenospongia']	['Smenospongia aurea']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	4.637404680252075	1	-1	nan	nan	nan	nan	nan	nan
3703	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105192046	OHEYCHKLBCPRLZ-UHFFFAOYSA-N	InChI=1S/C15H18O9/c16-6-10-12(20)13(21)14(22)15(24-10)23-9-3-1-7(5-8(9)17)2-4-11(18)19/h1-5,10,12-17,20-22H,6H2,(H,18,19)	O=C(O)C=Cc1ccc(OC2OC(CO)C(O)C(O)C2O)c(O)c1	C15H18O9	pos_1_1proton1ammonium	342.095082156	3-[3-Hydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid	OHEYCHKLBCPRLZ	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q15246965	Picrorhiza scrophulariiflora	257215.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	['Neopicrorhiza']	['Neopicrorhiza scrophulariiflora']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	nan	nan	7	3	8.5	1	323	Shikimates and Phenylpropanoids	0.38461538461538464	Phenylpropanoids (C6-C3)	0.19230769230769232	Cinnamic acids and derivatives	0.19230769230769232
3704	1.0	0.4905283	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	IIRDTKBZINWQAW	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.9621131420135498	1	11	nan	nan	nan	nan	nan	nan
3705	1.0	0.23093572	ISDB	http://www.wikidata.org/entity/Q105132567	JOWYQHXQROUWMG-DHYFUJELSA-N	InChI=1S/C23H34O8/c1-13(5-4-6-14(2)11-24)7-8-16-10-17(26)15(3)9-18(16)30-23-22(29)21(28)20(27)19(12-25)31-23/h6-7,9-10,19-29H,4-5,8,11-12H2,1-3H3/b13-7-,14-6+/t19-,20-,21+,22+,23+/m0/s1	C/C(=C/Cc1cc(O)c(C)cc1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O)CC/C=C(\C)CO	C23H34O8	nan	438.225368048	(2S,3R,4R,5R,6S)-2-[4-hydroxy-2-[(2Z,6E)-8-hydroxy-3,7-dimethylocta-2,6-dienyl]-5-methylphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	JOWYQHXQROUWMG	Polyketides	Meroterpenoids	nan	http://www.wikidata.org/entity/Q11086771	Pyrola japonica	755277.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Ericaceae']	['Pyroleae']	['Pyrola']	['Pyrola japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	4.923742890357971	1	-1	nan	nan	nan	nan	nan	nan
371	1.0	0.6355125	ISDB	http://www.wikidata.org/entity/Q51617501	KSEBMYQBYZTDHS-UHFFFAOYSA-N	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)	COc1cc(C=CC(=O)O)ccc1O	C10H10O4	nan	194.0579088	3-(4-Hydroxy-3-methoxyphenyl)prop-2-enoic acid	KSEBMYQBYZTDHS	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q161098	Triticum aestivum	31926.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Triticeae']	['Triticum']	['Triticum aestivum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Triticeae']	['Triticum']	['Triticum aestivum']	9	3	13.042049884796143	1	106	Shikimates and Phenylpropanoids	0.6666666666666666	Phenylpropanoids (C6-C3)	0.6111111111111112	Cinnamic acids and derivatives	0.4444444444444444
3710	1.0	0.9457153	ISDB	http://www.wikidata.org/entity/Q7438285	KNWVMRVOBAFFMH-HNNXBMFYSA-N	InChI=1S/C19H21NO4/c1-23-17-4-3-11-7-15-13-9-16(21)18(24-2)8-12(13)5-6-20(15)10-14(11)19(17)22/h3-4,8-9,15,21-22H,5-7,10H2,1-2H3/t15-/m0/s1	COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2	C19H21NO4	nan	327.147058152	(S)-Scoulerine	KNWVMRVOBAFFMH	Alkaloids	Tyrosine alkaloids	Isoquinoline alkaloids	http://www.wikidata.org/entity/Q11065097	Corydalis yanhusuo	300823.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Papaveraceae']	['Unknown']	['Corydalis']	['Corydalis yanhusuo']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Papaveraceae']	nan	nan	nan	6	0	9.782861232757568	1	-1	nan	nan	nan	nan	nan	nan
3713	1.0	0.35061502	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	IQOSMPPPZDUYCT	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.4024600982666016	1	50	Fatty acids	0.10526315789473684	Glycerophospholipids	0.10526315789473684	Glycerophosphocholines	0.10526315789473684
3714	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q416446	BJRNKVDFDLYUGJ-RMPHRYRLSA-N	InChI=1S/C12H16O7/c13-5-8-9(15)10(16)11(17)12(19-8)18-7-3-1-6(14)2-4-7/h1-4,8-17H,5H2/t8-,9-,10+,11-,12-/m1/s1	OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O	C12H16O7	pos_1_1proton2acetonitrile	272.08960285200004	Arbutin	BJRNKVDFDLYUGJ	Shikimates and Phenylpropanoids	nan	nan	http://www.wikidata.org/entity/Q17744663	Veronica turrilliana	1065765.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	['Veronica']	['Veronica turrilliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	['Veronica']	nan	8	1	8.5	1	323	Shikimates and Phenylpropanoids	0.38461538461538464	Phenylpropanoids (C6-C3)	0.19230769230769232	Cinnamic acids and derivatives	0.19230769230769232
3716	1.0	0.61168534	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	JLXFCRGBJHNVNU	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.4467413425445557	1	15	Fatty acids	0.803030303030303	Fatty Acids and Conjugates	0.36363636363636365	Unsaturated fatty acids	0.25757575757575757
3717	2.0	0.6656708	ISDB	http://www.wikidata.org/entity/Q115947801	YJFOZRTWRVNHOG-UHFFFAOYSA-N	InChI=1S/C13H16/c1-9-7-8-11(3)13-10(2)5-4-6-12(9)13/h4,6-8,10H,5H2,1-3H3	Cc1ccc(C)c2c1C=CCC2C	C13H16	nan	172.125200512	1,2-Dihydro-1,5,8-trimethylnaphthalene	YJFOZRTWRVNHOG	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q891305	Cistus creticus	595858.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Cistaceae']	['Unknown']	['Cistus']	['Cistus creticus']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	4.1626832485198975	1	630	Terpenoids	0.875	Monoterpenoids	0.5	Cinnamic acids and derivatives	0.5
3727	14.0	0.29234603	ISDB	http://www.wikidata.org/entity/Q27105471	DJMIFDZBCUUQJN-GDVGLLTNSA-N	InChI=1S/C7H13NO3/c1-8(2)4-3-5(9)6(8)7(10)11/h5-6,9H,3-4H2,1-2H3/t5?,6-/m0/s1	C[N+]1(C)CCC(O)[C@H]1C(=O)[O-]	C7H13NO3	nan	159.089543276	3-Hydroxystachydrine	DJMIFDZBCUUQJN	Alkaloids	Ornithine alkaloids	Pyrrolidine alkaloids	http://www.wikidata.org/entity/Q3108604	Dolichandra unguis-cati	1001573.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Bignoniaceae']	['Bignonieae']	['Dolichandra']	['Dolichandra unguis-cati']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	nan	nan	nan	nan	5	0	6.169384121894836	1	-1	nan	nan	nan	nan	nan	nan
3730	3.0	0.4541484	ISDB	http://www.wikidata.org/entity/Q105348948	YIOUPFBHICGXGU-VLXASLQNSA-N	InChI=1S/C18H31NO/c1-5-6-7-8-9-10-11-12-13-17-14-15-18(20-4)16(2)19(17)3/h8-13,16-18H,5-7,14-15H2,1-4H3/b9-8+,11-10+,13-12+/t16-,17+,18-/m1/s1	CCCC/C=C/C=C/C=C/[C@H]1CC[C@@H](OC)[C@@H](C)N1C	C18H31NO	nan	277.240564612	(2R,3R,6R)-1,2-Dimethyl-3-methoxy-6-[(1E,3E,5E)-1,3,5-decatrienyl]piperidine	YIOUPFBHICGXGU	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q3351559	Microcos paniculata	151053.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Grewieae']	['Microcos']	['Microcos paniculata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	nan	nan	nan	6	0	7.816593647003174	1	15	Fatty acids	0.803030303030303	Fatty Acids and Conjugates	0.36363636363636365	Unsaturated fatty acids	0.25757575757575757
3734	3.0	0.61080515	ISDB	http://www.wikidata.org/entity/Q27134280	PQQITYGQJLPDFC-RKQHYHRCSA-N	InChI=1S/C14H20O8/c15-6-10-11(18)12(19)13(20)14(22-10)21-4-3-7-1-2-8(16)9(17)5-7/h1-2,5,10-20H,3-4,6H2/t10-,11-,12+,13-,14-/m1/s1	OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O	C14H20O8	nan	316.1158176	2-(3,4-dihydroxyphenyl)-ethyl-O-beta-D-glucopyranoside	PQQITYGQJLPDFC	Shikimates and Phenylpropanoids	Phenylethanoids (C6-C2)	Phenylethanoids	http://www.wikidata.org/entity/Q15601378	Sargentodoxa cuneata	639710.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Lardizabalaceae']	['Unknown']	['Sargentodoxa']	['Sargentodoxa cuneata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	nan	nan	nan	nan	5	0	7.443220615386963	1	-1	nan	nan	nan	nan	nan	nan
